Id,Probability
1,0.11614657888576206
2,0.09199586629384139
3,0.020318352485249488
4,0.14322472674997352
5,0.22389028478077422
6,0.03701756131691022
7,0.02351303523067778
8,0.09864544619338912
9,0.0029577529240751234
10,0.7299771272702792
11,0.01443784781079928
12,0.019252076293122908
13,0.029224213120275788
14,0.12628139904349778
15,0.09370729020499145
16,0.019330580930585674
17,0.04125352923828421
18,0.032460117865563846
19,0.4050989514455277
20,0.10416026728343687
21,0.011437002901550341
22,0.016573889051198974
23,0.0073705083285774894
24,0.6873926256283319
25,0.1465625749775407
26,0.0180284798719695
27,0.18044389154791005
28,0.013341199823151333
29,0.08298849102510804
30,0.032977222728649634
31,0.1276051227709576
32,0.004387865984067546
33,0.020265957035230098
34,0.10761185320070836
35,0.46853800614206126
36,0.09116192394348185
37,0.06374873014102131
38,0.016631243494736478
39,0.014800349329244828
40,0.0630396433243713
41,0.49223265301594904
42,0.3063872431900469
43,0.17759482105618976
44,0.011857522922272093
45,0.15369985617126644
46,0.003282582768661967
47,0.0026623802954039827
48,0.02256452745021719
49,0.03634341909161649
50,0.04289255288815207
51,0.08638287928623742
52,0.023839340809355215
53,0.009332857642588455
54,0.06544319304516981
55,0.03504219057426081
56,0.13504438867436322
57,0.011157315379037117
58,0.24361238013030928
59,0.19010201653886905
60,0.19006878016609072
61,0.03742631514699034
62,0.011618182745904218
63,0.029404052404393796
64,0.007573592099257182
65,0.019780769533059954
66,0.030484476662656645
67,0.019948662111495114
68,0.1537267371900972
69,0.0120393351942239
70,0.7299771272702792
71,0.012925724163383941
72,0.16628524861398636
73,0.011622291772384654
74,0.3484729154888737
75,0.016234079163334327
76,0.055139074302533335
77,0.1484155398799061
78,0.08438513754698197
79,0.019509554190561225
80,0.025334667347610387
81,0.016474985063660182
82,0.013859751956186427
83,0.03836887715514929
84,0.021415518224635263
85,0.019394489544887497
86,0.01665074246269849
87,0.11650843463899309
88,0.013312426317772045
89,0.04706475606441383
90,0.0285289383283135
91,0.08384032554941293
92,0.025026724231245173
93,0.029544670044196336
94,0.01741199869510177
95,0.007369396745677408
96,0.3966067106996454
97,0.044364354942325955
98,0.14941594593250693
99,0.017545437373093963
100,0.026070614833288843
101,0.09495849307086199
102,0.1324173875179773
103,0.00960269080647538
104,0.08126660742293669
105,0.27599010695270626
106,0.03332929508883132
107,0.5287674754733074
108,0.018688146615272065
109,0.013067398242301716
110,0.02994840092790716
111,0.03784332920796268
112,0.06775436816051933
113,0.03684389664381035
114,0.6559292374507399
115,0.22564009032388968
116,0.020617927381342136
117,0.003816909934848723
118,0.2227939952497665
119,0.018524431499043804
120,0.014945492923687284
121,0.015952658429155272
122,0.09850617790921525
123,0.014082009889066749
124,0.7075825631087589
125,0.010448036360142618
126,0.04363038678351292
127,0.007141433395728716
128,0.024792484149575904
129,0.006179511646779413
130,0.1185482196564385
131,0.08768891028684324
132,0.10899499924773345
133,0.008561656007594783
134,0.10206571241079214
135,0.1918468084638243
136,0.014027446980180977
137,0.3154062361740838
138,0.06598342751595268
139,0.011557395357717054
140,0.01187431882415581
141,0.008980906806242342
142,0.014360972394136513
143,0.0032299773648566273
144,0.022518920565117773
145,0.559911371968054
146,0.015271801930301674
147,0.00818054524620649
148,0.0852444940011171
149,0.009797705141589117
150,0.11625313049413703
151,0.0074918939039400724
152,0.015272380952104364
153,0.009706913806782604
154,0.01221854192231052
155,0.02209350105057685
156,0.030488616697346677
157,0.09556625193585282
158,0.01119669667706924
159,0.1099675653918179
160,0.0238489172248388
161,0.00815291331541454
162,0.009180682291327529
163,0.01907907897567648
164,0.08193219071944537
165,0.014575351540080026
166,0.016890590569977593
167,0.7299771272702792
168,0.05704835231786552
169,0.3063825026322619
170,0.01116090728992212
171,0.007805598783444256
172,0.022716589939450946
173,0.03272904621506294
174,0.07481478123560124
175,0.02915226744940868
176,0.42335871830011557
177,0.026524639313711764
178,0.1823820340744576
179,0.008072959179788073
180,0.0175449381509931
181,0.10033951840030414
182,0.0073724466315817465
183,0.019408208544009355
184,0.029313349626404424
185,0.20298244905933235
186,0.003953972081994791
187,0.00922313363740679
188,0.03922139477252193
189,0.11624849650507037
190,0.04186999274648853
191,0.01020543323961282
192,0.13279557373241918
193,0.013407987825184856
194,0.09181193170100005
195,0.012115338467007799
196,0.047870024886000284
197,0.005944313045626642
198,0.019574623327379276
199,0.012109468570011753
200,0.01570457754884103
201,0.14209456322301167
202,0.053406278993929794
203,0.4610022011423082
204,0.05222823859845281
205,0.04960016509357106
206,0.006802307175656516
207,0.031617222881352505
208,0.007576953665458636
209,0.14484335950835694
210,0.005511288599143118
211,0.19363421857969737
212,0.02630663479227615
213,0.03518644319454937
214,0.010146214073081337
215,0.03791030834155223
216,0.1055641851379551
217,0.01344809593210863
218,0.1598768714296049
219,0.016733144641055006
220,0.007138016632751665
221,0.03534936861595221
222,0.03185865878769312
223,0.014677965610743783
224,0.008123721828628656
225,0.0188556978808914
226,0.14766370787751937
227,0.015277480745568225
228,0.12528578698283266
229,0.16201743087079998
230,0.5517827160910092
231,0.30707097137348816
232,0.020074896813763045
233,0.022079824006839662
234,0.01824992071975129
235,0.006269722874327725
236,0.4586584098484581
237,0.057313906178776235
238,0.0046628095044269876
239,0.015087539401832781
240,0.01983881908036877
241,0.10571435452616099
242,0.017748677932142447
243,0.010456723468329111
244,0.02206897531695128
245,0.15794787821033227
246,0.021528664249083174
247,0.09226492672704367
248,0.010222411559394207
249,0.03730723091622753
250,0.486904821933666
251,0.10086530513798533
252,0.46171391399198136
253,0.0072362483464616335
254,0.16660923160456567
255,0.003689636951002095
256,0.008947593539738096
257,0.04352031571308599
258,0.29899266310808986
259,0.08606747763881128
260,0.21352910680444595
261,0.019139634632171693
262,0.03862754242328582
263,0.005891404506746624
264,0.0972855020212757
265,0.1607150276368869
266,0.026776474021294645
267,0.11328040026889086
268,0.09257311144105242
269,0.35521910899137765
270,0.010219477379485038
271,0.03200516067465178
272,0.11667688798354743
273,0.008116057683873003
274,0.03523711789949509
275,0.011965107535595567
276,0.03269914504324092
277,0.009951385072711715
278,0.011937520226512628
279,0.08654283279400736
280,0.05390158560224318
281,0.7299771272702792
282,0.0843102859369519
283,0.09331507534213482
284,0.0042252675835858415
285,0.016086703130439375
286,0.012685527415607918
287,0.017349079488919728
288,0.08531378951900238
289,0.1784995234861399
290,0.13453835958768876
291,0.4750186517037008
292,0.002996324583721377
293,0.0520932785044126
294,0.013395911894472798
295,0.006037298006592496
296,0.04087406907319124
297,0.01793391520062742
298,0.0448839379058864
299,0.005766145334407145
300,0.009001066501244166
301,0.1366088553053835
302,0.015134792288010545
303,0.01138538107413683
304,0.022413160394638653
305,0.6597302126723646
306,0.12716448554850587
307,0.004177383905864724
308,0.7299771272702792
309,0.4109071045889843
310,0.02016138160424476
311,0.42371609238577707
312,0.039007311965221926
313,0.3935210123361351
314,0.03772493863996659
315,0.07481894437260457
316,0.15057647842961105
317,0.4393809671149446
318,0.009477497432126968
319,0.018305778989825317
320,0.11022714140752378
321,0.2177450519376089
322,0.019124083172173904
323,0.014721905758706069
324,0.012746177440824773
325,0.07811555454263731
326,0.01195951135667825
327,0.019249851346417827
328,0.009458255092430999
329,0.04012008511255128
330,0.003037217431899226
331,0.0278651442295683
332,0.02599849652991878
333,0.01706528961804572
334,0.05059026769201536
335,0.108414386733949
336,0.05326973125477049
337,0.020264451435707372
338,0.4192320400761986
339,0.07237552859031991
340,0.01536391312136412
341,0.007223663973904598
342,0.014072364615332008
343,0.015602119633106227
344,0.06115903354141214
345,0.016102929346872564
346,0.052983529615201905
347,0.4401150890175789
348,0.20325389290727355
349,0.034421970510020716
350,0.008068614341397919
351,0.08797778022906497
352,0.08125839078099535
353,0.006080524981217607
354,0.2209965260420714
355,0.041445009614315624
356,0.00695652757489617
357,0.7126371519998184
358,0.009434888261679741
359,0.026837171801216947
360,0.29323718149531064
361,0.03469710708192159
362,0.012859014683437274
363,0.008474231003103258
364,0.026227933723248366
365,0.300473679657374
366,0.21478268782665114
367,0.025277590194881856
368,0.15854470822460945
369,0.013120060616899173
370,0.5728680219349468
371,0.010735499125493245
372,0.1755123635823485
373,0.01132105836453387
374,0.01386893250064179
375,0.009369299334608143
376,0.004418905625799978
377,0.036396323966475665
378,0.006115603424629047
379,0.010147227215554975
380,0.029990369999408854
381,0.013923713355249712
382,0.05252869873014566
383,0.057000856541169834
384,0.12542064424952798
385,0.008719844515058908
386,0.007883022420634676
387,0.009089960901322993
388,0.01075055174801271
389,0.0379804161250446
390,0.014967591066943701
391,0.005552081485610405
392,0.008387706755156304
393,0.019818812729301638
394,0.2686257438541156
395,0.010221984723727302
396,0.005972356193358854
397,0.09443674928927626
398,0.22289495883632143
399,0.005582083856460928
400,0.02894665755800455
401,0.010023979181661338
402,0.008423428292413502
403,0.04632625474898123
404,0.0037736672123732423
405,0.7299771272702792
406,0.7057756054480961
407,0.04534279516266018
408,0.1656304651762228
409,0.03652884621535425
410,0.019733795843224912
411,0.04030345429532652
412,0.05656130532533111
413,0.18449555501261178
414,0.027023616078645594
415,0.012311172421428485
416,0.17928255089092257
417,0.19000135893910805
418,0.058990537004586244
419,0.02669290161831798
420,0.023256766024401857
421,0.020186986750930905
422,0.00459754253927321
423,0.06165055773185742
424,0.04790315964387025
425,0.0070463995913038835
426,0.015963694838548516
427,0.034882356028152414
428,0.02170814500027535
429,0.18910839639561228
430,0.008683909229481538
431,0.3894829615288728
432,0.010751717850703378
433,0.01974113477264473
434,0.017395788596735105
435,0.021944777205385693
436,0.04760904150699221
437,0.10800021484729873
438,0.270451916312568
439,0.012823169932889117
440,0.04711986003095172
441,0.01453585059320637
442,0.05542442151493357
443,0.1356904038059323
444,0.006003536474440354
445,0.06498767234681951
446,0.3653895708183095
447,0.020022277808062993
448,0.23404781234072106
449,0.09687542011436343
450,0.012415091882005647
451,0.03531946949817689
452,0.005290321824347391
453,0.1965268988090483
454,0.010591418102140931
455,0.05634622601922461
456,0.04191571917919528
457,0.0670599607601067
458,0.005606418213957027
459,0.1263473212789957
460,0.011124473252414774
461,0.014145039055041634
462,0.09021643503885768
463,0.021461052759033088
464,0.11208210399516728
465,0.07551377658303601
466,0.006490016653470182
467,0.022191826147696523
468,0.02850827237257602
469,0.011690353329244951
470,0.3018259628831712
471,0.0026221920725332504
472,0.014625536711989611
473,0.3401538928674289
474,0.03168576028711274
475,0.025256536533640215
476,0.023482227156628684
477,0.004450395654609814
478,0.016249157753101907
479,0.051446588910376526
480,0.010965373880419757
481,0.12971860902635923
482,0.0053646022238563055
483,0.12422852813138743
484,0.03911712552262029
485,0.0030457645147164455
486,0.3469016706254007
487,0.06641309509250423
488,0.09728571681013194
489,0.30453575002640026
490,0.05786355659817506
491,0.02168601308473132
492,0.055501657281512816
493,0.5292278854573361
494,0.020216823053410358
495,0.3585659465743188
496,0.007301378402555925
497,0.03127660438122057
498,0.01626578662272541
499,0.17077351241796432
500,0.007545873201961504
501,0.04786122331419027
502,0.014065943384957478
503,0.03617413039988875
504,0.03406239075198346
505,0.007937318714323852
506,0.5952904575040576
507,0.10183117532088388
508,0.008902229710128006
509,0.007765885522211195
510,0.01590099122130144
511,0.018258338879233692
512,0.5026672093032497
513,0.10586757764411174
514,0.03132188213219334
515,0.0173709276362397
516,0.30138484996964193
517,0.013854166506684988
518,0.022104877443030996
519,0.0066002978886952005
520,0.016581876562251806
